DisplayId,ModelId,CreatureModelScale
16532,49,1.15
16533,53,1.3
16534,57,1.3
16535,49,1.3
16536,49,1.3
16537,50,1.3
16538,50,1.3
16539,49,1.75
16540,57,1.8
16541,54,1
16543,2209,1.15
16544,2209,1.15
16545,2209,1.15
16546,2209,1.15
16547,50,1
16548,50,1
16549,50,1
16550,50,1
16551,50,1.15
16552,50,1.15
16553,50,1.15
16554,50,1.15
16555,49,1.15
16556,49,1.15
16557,50,1.15
16558,50,1.15
16559,49,1.15
16560,49,1.15
16561,50,1.15
16562,50,1.15
16563,49,1.15
16564,50,1.15
16565,50,1.15
16566,50,1.15
16567,49,1.15
16568,49,1.15
16569,50,1.15
16571,1631,1.65
16572,1631,1.85
16573,2218,1.85
16574,191,1.5
16575,162,1.4
16576,951,0.6
16577,2299,1.2
16578,2299,1.2
16579,2299,1.3
16580,51,1.2
16581,2299,1.2
16582,49,2
16583,51,1.2
16584,2299,1.2
16585,52,1
16586,2234,0.5
16587,207,0.5
16588,60,1
16589,2248,1
16590,49,2
16591,2248,1
16592,2209,1
16593,2248,1.1
16594,49,1.2
16595,49,1.2
16596,50,1.2
16597,50,1.2
16598,49,1.2
16599,49,1.2
16600,50,1.2
16601,50,1.2
16602,2248,1
16603,49,1.2
16604,50,1.2
16605,49,1.2
16606,50,1.2
16607,49,1.75
16608,49,1
16609,49,1
16610,2250,1
16611,49,1.5
16612,49,1.5
16613,2250,1
16614,49,1.5
16615,49,1
16616,49,1.2
16617,49,1.2
16618,49,1.2
16620,49,1.2
16621,49,1.8
16622,631,0.75
16623,49,1.2
16624,2208,1
16625,2208,1
16626,2208,1
16627,50,1.2
16628,51,1.4
16629,2471,1
16630,2272,1.5
16631,2270,1
16632,2279,1
16633,2280,0.75
16634,2318,1.25
16635,2393,1
16636,2250,1
16637,49,1.15
16638,49,1.15
16639,50,1.15
16640,50,1.15
16641,2472,1.75
16642,51,1.5
16643,51,1.5
16644,52,1.2
16645,51,1.4
16646,51,1.6
16647,2250,1
16648,2208,1
16649,52,1
16650,52,1
16651,51,1
16652,51,1
16653,52,1
16654,52,1
16655,2208,1
16656,51,1.5
16657,51,1.5
16658,2208,1
16659,51,1.1
16660,2248,1
16661,51,1.6
16662,51,1.3
16663,52,1.2
16664,51,1.4
16665,51,1.6
16666,51,1.4
16667,51,1.2
16668,52,1
16669,52,1
16670,51,1.1
16671,52,1
16672,52,1
16673,51,1.2
16674,51,1.2
16675,2209,1
16676,2209,1
16677,2209,1
16678,2209,1
16679,2209,1
16680,2209,1
16681,2209,1
16682,2209,1
16683,2209,1
16684,2209,1
16685,2209,1
16686,2209,1
16687,2209,1
16688,2209,1
16689,2209,1
16690,2209,1
16691,2209,1
16692,2208,1
16693,2208,1
16694,2209,1
16695,2209,1
16696,2209,1
16697,2208,1
16698,2209,1
16699,2208,1
16700,2208,1
16701,2208,1
16702,2208,1
16703,2208,1
16704,2208,1
16705,2208,1
16706,2208,1
16707,2208,1
16708,2208,1
16709,2209,1
16710,2208,1
16711,2282,1
16712,2208,1
16713,2209,1
16714,2208,1
16715,2208,1
16716,2209,1
16717,2208,1.15
16718,2209,1
16719,2208,1
16720,2208,1
16721,2248,1
16722,2209,1
16723,453,0.35
16724,373,0.45
16725,2209,1
16726,2250,1
16727,2248,1.1
16728,2248,1.1
16729,2248,1
16730,373,0.45
16731,453,0.25
16732,2209,1
16733,2209,1
16734,2208,1
16735,2208,1
16736,58,1.1
16737,51,1
16738,51,1
16739,60,1
16740,186,1
16741,270,0.5
16742,2248,1.3
16743,51,1
16744,58,1
16745,2209,1
16746,2208,1
16747,2208,1
16748,2209,1
16749,2209,1
16750,2209,1
16751,2209,1
16752,2209,1
16753,2209,1
16754,2209,1
16755,2208,1
16756,2208,1
16757,2208,1
16758,2208,1
16759,2208,1
16760,2209,1
16761,2208,1
16762,2208,1
16763,2209,1
16764,2209,1
16765,2209,1
16766,2208,1
16767,2208,1
16768,2208,1
16769,2208,1
16770,2208,1
16771,2208,1
16772,2208,1
16773,2208,1
16774,2209,1
16775,2209,1.2
16776,2209,1
16777,2209,1
16778,2209,1
16779,2209,1
16780,2209,1
16781,2209,1
16782,56,1
16783,55,1
16784,43,0.75
16785,2250,1
16786,182,1
16787,2208,1
16788,2208,1
16789,2248,1
16790,2248,1
16791,2250,1
16792,2250,1
16793,53,1
16794,57,1
16795,2209,1
16796,2209,1
16797,2209,1
16798,2209,1
16799,2209,1
16800,2209,1
16801,2209,1
16802,2209,1
16803,2209,1
16804,2209,1
16805,2250,1
16806,51,1
16807,2248,1
16808,2208,1
16809,2208,1
16810,2208,1
16811,2208,1
16812,2209,1
16813,2208,1
16814,2208,1
16815,2208,1
16816,2208,1
16817,2208,1
16818,2208,1
16819,2208,1
16820,2209,1.15
16821,2208,1
16822,2208,1
16823,2208,1
16824,2208,1
16825,2208,1
16826,2208,1
16827,2208,1
16828,2208,1
16829,2208,1
16830,2208,1
16831,2208,1
16832,2208,1
16833,2209,1
16834,52,1
16835,53,1
16836,51,1
16837,53,1
16838,2266,3
16839,2471,1.2
16840,69,3
16841,2266,4
16842,2248,1
16843,53,1
16845,2209,1
16846,2209,1
16847,2208,1
16848,2208,1
16849,2208,1
16850,2209,1
16851,2208,1
16852,2208,1
16853,2250,1
16854,2248,1
16855,2248,1
16856,2250,1
16857,2250,1
16858,55,1
16859,2209,1
16860,2248,1
16861,8,1
16862,2248,1
16863,29,2.5
16864,56,1
16865,2209,1
16866,63,0.6
16867,52,1.25
16868,2248,1
16869,2212,1
16870,951,1
16871,951,1.25
16872,194,1
16873,194,1.15
16874,2283,1
16875,2284,1.3
16876,2285,1
16877,2285,1
16878,2285,1
16879,2285,1
16880,2286,1
16881,2286,1
16882,2286,1
16883,2286,1
16884,2286,1
16885,2270,1
16886,2270,2
16887,2270,0.6
16888,2290,1
16889,2290,1
16890,2290,1
16891,2290,1
16892,2291,1
16893,2291,1
16894,2291,1
16895,2291,1
16896,2291,1
16897,2295,1
16898,2295,1
16899,2295,1
16900,2295,1
16901,2295,1
16902,2295,1
16903,51,1.2
16905,52,1.2
16906,57,1.2
16907,58,1.2
16908,49,1
16910,2288,1
16911,2250,1
16912,2248,1
16913,2248,1
16914,2250,1
16915,951,1
16916,912,1.5
16917,2248,1
16918,2208,1
16919,2241,1.5
16920,49,1
16921,2248,1
16922,2248,1
16923,2250,1
16924,2250,1
16925,2296,1
16926,2209,1
16927,57,1.3
16928,2248,1
16929,49,1.75
16930,2248,1
16931,49,1
16932,56,1
16933,53,1
16934,182,1
16935,49,1
16936,54,1
16937,1511,1.5
16938,1511,1.5
16939,1511,1.5
16940,391,0.85
16941,2337,1
16942,2355,0.75
16943,2356,0.15
16944,11,1
16945,2250,1.2
16946,1731,2
16947,49,1
16948,2209,1
16949,832,1
16950,831,1
16951,831,1
16952,831,1
16953,2266,6
16954,2208,1
16955,2208,1
16956,2209,1
16957,2209,1
16958,2266,4.7
16959,56,1
16960,182,1
16961,53,1
16962,2248,1
16963,50,1
16964,49,1
16965,52,1
16966,59,1.1
16967,51,1
16968,51,1
16969,51,1.3
16970,671,0.15
16971,2248,1
16972,1771,0.75
16973,51,1
16974,55,1
16975,188,2
16976,56,1
16977,2297,0.1
16978,831,1
16979,52,1
16980,2298,1
16981,2299,1
16982,68,1.5
16983,2208,1
16984,2300,1.5
16985,2301,1.5
16986,2302,1.5
16987,2303,1.5
16988,2304,1.5
16989,2305,1.5
16990,2306,1.5
16991,1271,1
16992,38,1
16993,8,0.75
16995,8,1
16996,51,1.2
16997,375,1.5
16998,377,1.5
16999,8,1.2
17000,170,3
17001,2250,1
17002,224,1
17003,82,1.3
17004,2250,1
17005,2310,1.3
17006,2311,1
17007,2250,1
17008,49,1
17009,951,1
17010,2307,0.1
17011,38,1
17012,38,1.15
17013,2299,1.2
17014,182,1
17015,2248,1.2
17016,51,1
17017,51,1
17018,2299,1.2
17019,373,1.3
17020,2248,1
17021,2248,1
17022,2250,1
17023,2248,1
17024,2248,1
17025,2250,1
17026,2250,1
17027,2250,1
17028,2231,1
17029,225,1.75
17030,2248,0.5
17031,2250,0.5
17032,2231,0.5
17033,2248,1.2
17034,111,4
17035,371,1
17036,53,1
17037,50,0.9
17038,49,0.9
17039,51,1
17040,51,1
17041,49,0.5
17042,49,0.5
17043,51,1.3
17044,2299,1.2
17045,110,1
17046,2248,1
17047,50,1
17048,51,1.2
17049,2299,1.2
17050,2299,1.2
17051,2299,1.2
17052,2299,1.2
17053,44,3
17054,2307,1
17055,2307,0.5
17056,225,1.25
17057,141,1.25
17058,225,1.25
17059,1171,1.3
17060,1171,1.15
17061,2270,0.85
17062,2270,1.15
17063,2313,1
17064,2248,1
17065,2390,1
17066,2248,1
17067,49,1.75
17068,50,1.75
17069,50,1.75
17070,207,0.25
17071,2390,0.75
17072,2390,1
17073,2315,1
17074,2316,1
17075,2317,1
17076,71,1.75
17077,210,1.75
17078,84,1.75
17079,73,0.6
17080,2310,1.3
17081,2318,1
17082,2250,1
17083,2248,1
17084,2248,1
17085,2248,1
17086,2270,1.3
17087,49,1
17088,51,1
17089,2286,1.15
17090,1331,0.5
17091,2319,1
17092,2319,1
17093,2319,1
17094,2319,1
17095,2320,2.5
17096,2320,1
17097,2320,1
17098,2320,1
17099,2320,1
17100,2320,1
17101,2321,1
17102,2322,1
17103,2323,1
17104,2324,1
17105,2321,1
17106,2321,1
17107,2321,1
17108,2321,1
17109,8,1.5
17110,2248,1
17111,51,1
17112,2248,1
17113,2248,1
17114,2250,1
17115,2208,1
17116,2209,1
17117,51,1.2
17118,2248,1
17119,2248,1
17120,50,1
17121,50,1.25
17122,2208,1.2
17123,49,1
17124,56,1
17136,183,1
17137,51,1.2
17138,50,1.15
17141,2248,1
17142,2313,1.5
17143,51,1.2
17144,49,1
17145,2299,1.2
17146,49,1
17147,51,1.2
17148,2299,1.2
17149,51,1.2
17150,2299,1.2
17151,51,1.2
17152,51,1.2
17153,2299,1.2
17154,51,1.5
17155,2248,1.2
17156,203,1.5
17158,2325,1
17159,2208,1
17160,50,1
17161,2248,1
17162,2248,1
17163,2248,1.2
17164,2248,1.1
17165,2250,1
17166,2326,1
17167,51,1
17168,2208,1
17169,2248,1
17170,76,1
17171,55,1
17172,50,1.15
17173,2248,1
17174,2250,1.5
17175,2248,4
17176,2248,1
17177,2248,1
17178,2250,1
17179,2250,1
17180,2243,3.48
17181,2248,1
17182,2248,1
17183,2299,1.2
17184,2299,1.2
17185,2299,1.3
17186,51,1.4
17187,49,2
17188,1731,0.5
17189,2299,1.2
17190,51,1.3
17191,2423,1
17192,2328,1
17193,2248,1
17194,129,1
17195,103,1
17196,107,0.9
17197,98,1
17198,2208,1
17199,2208,1
17200,1731,0.25
17201,2208,1
17202,2332,1
17203,2333,1
17204,2334,1
17205,2272,1
17206,2273,2
17207,2274,1
17208,2275,1
17209,2276,1
17210,2277,1
17211,2209,1
17212,2248,1
17213,2248,1
17214,2250,1
17215,2250,1
17216,2248,1
17217,2248,1
17218,2248,1
17219,2248,1
17220,2250,1
17221,2248,1
17222,2248,1
17223,2250,1
17224,2208,1
17225,2248,1
17226,2250,1
17227,2248,1
17228,2402,3.5
17229,2248,1
17230,2250,1
17231,2250,1
17232,2248,1
17233,2248,1
17234,2250,1
17235,2248,1
17236,2250,1
17237,2282,1
17238,2282,1
17239,2282,1
17240,2282,1
17241,2250,1
17242,2250,1
17243,2248,1
17244,2248,1
17245,2250,1
17246,2248,1
17247,2248,1
17248,2248,1
17249,2248,1
17250,49,1
17251,1551,0.75
17252,1051,2.5
17253,6,1.3
17254,6,1
17255,2241,0.75
17256,203,0.8
17257,2208,1
17258,2208,1
17259,2208,1
17260,2209,1
17261,2208,1
17262,411,0.35
17263,49,1
17264,2208,1
17265,2209,1
17266,2209,1
17267,2208,1
17268,2209,1
17269,2250,1
17270,91,0.25
17271,56,1
17272,185,1
17273,32,1
17274,55,1
17275,56,1.1
17276,2248,1
17277,2248,1
17278,2208,1
17279,2208,1
17280,2248,1
17281,2248,1
17282,2250,1
17283,171,2.5
17284,2209,1
17285,59,1.1
17286,2307,3
17287,2279,3
17288,1871,1.25
17289,2208,0.9
17290,2208,1
17291,2248,1.5
17292,51,1.2
17293,2250,1
17294,56,1
17295,55,1
17296,2208,1
17297,2209,1
17298,2318,0.25
17300,59,1
17301,55,1
17302,118,1
17303,119,1
17304,116,1
17305,314,1
17306,311,1
17307,315,1
17308,250,1.5
17309,59,1
17310,187,2
17311,891,1.5
17312,24,1.5
17313,56,1.1
17314,49,1
17315,50,1
17316,49,1
17317,49,1
17318,49,1
17319,59,1.1
17320,55,1
17321,139,1.5
17322,49,1.5
17323,195,1.5
17324,53,1.5
17325,2209,1.5
17326,2250,1
17327,2250,1
17328,2365,1
17329,2208,1.5
17330,74,1.5
17331,51,1.5
17332,59,1.5
17333,2248,1
17334,2250,1
17335,185,1.5
17336,185,1.5
17337,51,1.5
17338,51,0.8
17339,56,1.5
17340,77,1.5
17341,56,1.5
17342,55,1.5
17343,55,1.5
17344,2248,1
17345,1731,10
17346,2243,1.91
17348,2208,1
17349,2208,1
17350,2209,1
17351,2209,1
17352,2208,1
17353,2208,1
17354,2209,1
17355,2209,1
17356,2208,1
17357,2208,1
17358,2209,1
17359,2209,1
17360,2208,1
17361,2208,1
17362,2209,1
17363,2209,1
17364,2208,1
17365,2208,1
17366,2209,1
17367,2208,1
17368,2209,1
17369,50,2.25
17370,51,2.25
17371,2248,30
17372,2248,1
17373,2248,1
17374,2250,1
17375,2250,1
17376,2208,1
17377,2209,1
17378,2326,1
17380,314,1
17381,310,1
17384,2248,1.2
17385,2248,1
17386,49,1.3
17387,49,1.4
17388,2250,1.2
17389,195,1.3
17402,2353,1
17403,2354,1
17404,57,1
17405,57,1
17406,2263,1
17407,2299,1.3
17408,217,1.2
17409,2248,1
17410,2248,1
17411,2248,1
17412,2250,1
17413,2248,1
17414,185,1
17415,185,1
17416,185,1
17417,185,1
17418,185,1
17419,186,1
17420,186,1
17421,186,1
17422,49,1.25
17423,2357,1
17424,2250,1
17425,2248,1
17426,185,1
17427,2250,1
17428,2250,1
17429,2248,1
17430,2248,1
17431,2248,1
17432,2248,1
17433,2248,1
17434,2248,1
17435,2250,1
17436,2250,1
17437,2248,1
17438,2248,1
17439,2250,1
17440,2250,1
17441,2250,1
17442,2250,1
17443,2248,1
17444,1051,3.5
17445,2218,5
17446,130,3.5
17447,2373,1
17448,2250,1
17449,52,1
17450,2402,2
17452,51,1.2
17453,51,1
17454,33,2
17455,2286,1.15
17456,32,2
17457,2278,1
17458,52,1
17459,51,1
17460,51,1
17461,69,1.3
17462,51,1
17463,2367,1
17464,2367,1
17465,52,1
17466,51,1
17467,51,1
17468,51,1
17469,2410,0.7
17470,51,0.4
17471,60,1
17472,69,2
17473,2208,1
17474,2208,1
17475,2209,1
17476,2209,1
17477,2208,1
17478,2248,1
17479,2248,1
17480,2250,1
17481,2248,1
17482,2250,1
17483,2250,1
17484,2250,1
17485,2248,1
17486,2250,1
17487,2250,1
17488,2248,1
17489,2250,1
17490,2248,1
17491,2250,1
17492,2250,1
17493,2250,1
17494,2248,1
17495,2250,1
17496,2250,1
17497,2250,1
17498,2248,1
17499,2250,1
17500,2250,1
17501,2250,1
17502,2248,1
17503,2248,1
17504,2248,1
17505,2248,1
17506,2250,1
17507,2248,1
17508,2250,1
17509,2250,1
17510,2248,1
17511,2248,1
17512,2248,1
17513,2248,1
17514,2250,1
17515,2250,1
17516,2248,1
17517,2250,1
17518,2248,1
17519,49,1
17520,51,1
17521,51,1
17522,2307,1
17523,108,1
17524,55,1
17525,2322,2
17526,2266,1.5
17527,51,1.1
17528,2282,3
17529,60,1
17530,182,1
17531,183,1
17532,32,2.2
17533,76,1.5
17534,52,1.2
17535,110,4
17536,2208,1.1
17537,49,1.5
17538,2208,1
17539,2208,1
17540,2209,1
17541,2209,1
17542,2360,1
17543,2361,1
17544,2430,1
17545,2363,1
17546,2363,0.55
17547,2363,0.85
17548,1492,1
17549,2364,1
17550,186,1.75
17551,2209,1
17552,2208,1
17553,2208,1
17554,2270,1.4
17555,47,1.25
17556,108,1
17557,53,1
17558,69,1.3
17559,69,0.5
17560,2367,1
17561,2293,1
17562,2295,1
17563,2201,3
17564,52,1
17565,185,1
17566,60,1
17567,58,1
17568,2208,1
17569,2324,2.5
17570,53,1.1
17571,56,1.1
17572,49,1.1
17573,2310,1
17574,2366,1
17575,49,1
17576,2367,1
17577,2368,1
17578,2369,1
17579,2370,1
17580,59,1.15
17581,2353,1.5
17582,2354,1.7
17583,2367,1.1
17584,2367,1.1
17585,2367,1
17586,2367,1.4
17587,2367,1.25
17588,2367,1
17589,2367,0.75
17590,2367,1
17591,2367,1
17592,2367,1
17593,51,1
17594,2367,1.5
17595,2367,1.5
17596,2282,1.15
17597,49,1
17598,2367,1
17599,2367,1
17600,2367,1.2
17601,2367,1
17602,2367,1
17603,2367,1
17604,2367,1
17605,2353,2.5
17606,2367,1
17607,207,3
17608,2296,3
17609,2367,1.1
17610,371,0.05
17611,51,1
17612,1731,1.5
17613,55,1.5
17614,2209,1
17615,2208,1
17616,2367,1
17617,51,1
17618,2266,0.2
17619,2367,1.1
17620,2358,2
17621,51,1
17622,51,1
17623,52,1
17624,52,1
17625,132,1.5
17626,2430,1
17627,2430,1
17628,2430,1
17629,183,1
17630,185,1
17631,185,1
17632,185,1
17633,185,1
17634,185,1
17635,51,1
17636,52,1
17637,2248,1
17638,2248,1
17639,49,1
17640,58,1
17641,2209,1.15
17642,2371,2
17643,2371,1.5
17644,49,1.8
17645,49,1
17646,2286,2
17647,2542,1.1
17648,2367,1.3
17650,51,1.2
17651,2209,1
17652,58,1
17653,2282,1.75
17654,173,2
17655,92,1.75
17656,2321,1.5
17657,2372,1
17658,2208,1
17659,51,1.4
17660,183,1
17661,53,1
17662,57,1
17663,2353,1.5
17664,51,1
17665,51,1
17666,52,1
17667,52,1
17668,51,1.25
17669,52,1.1
17670,52,1
17671,2209,1
17672,2208,1
17673,2208,1
17674,2423,1.75
17675,2374,1
17676,2209,1
17677,2358,1
17678,2358,2
17679,2358,1.5
17680,2367,1
17681,2208,1.2
17682,2248,1
17683,2250,1
17684,2250,1
17685,2423,1
17686,2423,1
17687,2423,1
17688,2423,1
17689,2423,1
17690,2250,1
17691,2367,1.25
17693,2375,1
17694,2375,1
17695,2430,0.55
17696,2375,1
17697,2375,1
17698,2376,1
17699,2377,1
17700,2377,1
17701,2377,1
17702,2378,1
17703,2376,1
17704,2379,1
17705,2367,1
17707,84,0.4
17709,2366,1
17711,2366,1.15
17712,2380,1
17713,2380,1
17714,2380,1
17715,2248,2
17716,2371,2.5
17717,2376,1
17718,2376,1
17719,2378,1
17720,2378,1
17721,2378,1
17722,2378,1
17723,2381,0.5
17724,2505,1.4
17725,2299,1.3
17726,2299,1.2
17727,2299,1.2
17728,2367,2
17729,2321,5
17730,51,1
17731,51,1
17732,2299,1
17733,2299,1
17734,52,1
17735,51,1
17736,49,1.25
17737,49,1.25
17739,2423,2.5
17740,2423,2
17741,2299,1
17742,52,1.35
17743,2382,1
17744,52,1
17745,51,1.1
17746,2379,2
17747,2367,2
17748,2423,2
17749,2299,1
17750,1431,3
17751,2383,1.45
17752,2383,1.75
17753,2383,0.85
17754,2246,1.25
17755,2367,1.3
17756,2367,1.75
17757,2367,1.45
17758,2402,2.5
17759,2376,1
17760,2367,1.5
17761,2367,0.75
17762,51,1.2
17763,2367,1
17764,2335,2
17765,2384,1.5
17766,2367,1
17767,2367,1
17768,51,1
17769,51,1
17770,2250,1
17771,55,1
17772,2262,1
17773,2208,1.25
17774,2208,1.25
17775,2209,1.25
17776,2209,1.25
17777,2209,1.25
17778,2208,1.25
17779,2209,1.25
17780,2209,1.25
17781,2385,2
17782,1431,2.75
17783,55,1
17784,2384,1
17785,2209,1
17787,2248,1
17788,51,1
17789,51,1
17790,52,1
17791,52,1
17792,2367,1
17793,2367,1
17794,2423,1.5
17795,2366,1
17796,2366,1.25
17797,2366,1
17798,2366,1.5
17800,2366,1.75
17801,51,1
17802,53,1
17803,51,1
17804,59,1
17805,2311,1.45
17806,2310,1.45
17807,185,1
17808,2284,1.45
17809,2310,1.3
17810,56,1
17811,2367,1
17812,2285,1.15
17813,2209,1.25
17814,2243,0.55
17815,2208,1.25
17816,2208,1.25
17817,2208,1.25
17818,2367,1
17819,2209,1.25
17820,2209,1.25
17821,33,2.5
17822,2387,1.2
17823,2367,1
17824,2367,1
17825,2367,0.9
17826,2387,1.2
17827,2208,1
17828,2209,1
17829,2248,1
17830,2250,1
17831,2367,1.5
17832,2315,2.5
17833,2367,1
17834,2366,1.25
17835,33,2.75
17836,831,1
17837,2367,1
17838,2367,1.2
17839,2423,1.2
17840,2423,1.1
17841,2423,1.2
17842,2209,1.25
17843,2209,1.25
17844,2208,1.25
17845,2209,1.25
17846,67,3
17847,55,1
17848,59,1
17849,56,1
17850,60,1
17851,2299,1
17852,2299,1
17853,2299,1
17854,49,1.2
17855,51,0.8
17856,2388,1
17857,2284,1.3
17858,2284,1.3
17859,2284,1.3
17860,2284,1.3
17864,2311,1.3
17865,2310,1.45
17866,2310,1.3
17867,2310,1.3
17868,2310,1.3
17869,2310,1.3
17870,2390,1
17871,2390,1
17872,2390,1
17873,56,2
17874,2208,1
17875,2208,1
17876,2284,1.6
17877,2310,1.6
17878,2209,1
17879,2310,1.45
17880,2279,2.25
17881,2248,1.2
17882,2250,1
17883,2208,1.25
17884,2209,1.25
17886,1811,2.25
17887,2395,4.5
17888,2396,1
17889,2397,2.5
17890,2398,1
17891,2399,2
17892,2208,1
17893,2208,1
17894,2209,1
17895,2209,1
17896,2358,2
17897,2358,2
17898,2209,1
17899,2358,1.5
17900,2208,1
17901,2358,1.5
17902,2358,2
17903,2248,1
17904,2248,1
17905,2250,1
17906,2400,1
17907,2250,1
17908,2358,2
17909,2358,2.5
17910,2248,1.3
17911,2248,1.3
17912,2250,1.3
17913,2248,1
17914,2248,1
17915,2250,1
17916,2209,1.25
17917,2209,1.25
17918,2208,1.25
17919,2250,1.3
17920,2248,1.3
17921,2248,1.3
17922,2250,1.3
17923,2250,1.3
17924,2248,1.3
17925,2248,1.3
17926,2250,1.3
17927,2250,1.3
17928,2248,1.3
17929,2248,1.3
17930,2250,1.3
17931,2250,1.3
17932,2248,1.3
17933,2248,1.3
17934,2250,1.3
17935,2250,1.3
17936,2248,1.3
17937,2250,1.3
17938,2248,1.3
17939,2248,1.3
17940,2250,1.3
17941,2250,1.3
17942,2248,1.3
17943,2248,1.3
17944,2250,1.3
17945,2250,1.3
17946,2390,3
17947,50,1
17948,50,1
17949,49,1
17950,49,1
17951,2353,1.5
17952,2354,1.7
17953,2354,1.7
17954,2353,1.5
17955,2367,1.2
17956,2367,1.25
17957,51,1
17958,2208,1.2
17959,50,1
17960,50,1
17961,49,1
17962,49,1
17963,52,1
17964,52,1
17965,51,1
17966,51,1
17967,52,1
17968,2250,1
17969,2248,1
17970,2369,2
17971,51,1.1
17972,2266,3
17973,2367,1
17974,2367,1
17976,57,1
17977,2276,1.5
17978,51,1
17979,50,1.1
17980,50,1.1
17981,52,1
17982,49,1.1
17983,49,1.1
17985,185,1
17987,52,1
17988,2208,1
17990,2369,2
17991,2369,2
17992,2369,2
17999,50,1.1
18000,50,1.1
18001,49,1.1
18002,49,1.1
18003,2209,1
18004,50,1.1
18005,50,1.1
18006,49,1.1
18007,49,1.1
18008,50,1.1
18009,50,1.1
18010,49,1.1
18011,49,1.1
18012,2311,1.3
18013,2401,3
18014,2208,1
18015,2209,1
18016,2208,1
18017,2208,1
18018,2209,1
18019,2209,1
18020,2208,1
18021,2209,1
18022,2250,1
18023,51,1
18024,832,1
18025,52,1
18026,49,1
18027,2367,1
18028,2402,1.5
18029,2383,2.5
18030,2383,1.3
18031,2401,3.5
18032,2208,1
18033,2209,1
18034,2208,1
18035,2385,2
18036,2283,1.6
18037,2209,1
18038,2290,0.75
18039,49,1.2
18040,87,1
18041,2243,2
18042,2285,1.5
18043,2243,2
18044,50,1
18045,2358,4
18046,2367,1.5
18047,2401,2.5
18048,51,1
18049,52,1
18050,2394,2
18051,51,1
18052,50,1
18053,49,1
18054,49,1
18055,49,1
18056,51,1
18057,52,1
18058,2401,3.5
18059,51,1
18060,52,1
18061,52,1
18062,2405,1.5
18063,73,1.4
18064,49,1
18065,2270,2
18066,2423,1.5
18067,2250,1
18069,2394,1
18070,2401,3
18071,2367,1.2
18072,2248,1
18073,2250,1
18074,2208,1
18075,2307,0.5
18077,2248,1.3
18078,2248,1.3
18079,2250,1.3
18080,2250,1.3
18081,2289,1
18082,2289,1
18083,2289,1
18084,2409,0.5
18085,2410,1
18086,2209,1
18087,51,1
18088,195,1
18089,2286,2
18090,52,1.2
18091,51,1
18092,51,1
18093,51,1
18094,2286,3
18095,2209,1
18096,53,1
18097,186,1
18099,49,1
18100,2209,1
18102,2208,1.25
18103,182,1
18104,182,1
18105,182,1
18106,2209,1
18107,182,1
18108,183,1
18109,57,1
18110,58,1
18111,49,1
18112,50,1
18113,186,1
18114,53,1
18115,218,0.55
18116,132,0.5
18117,132,0.5
18118,51,1
18119,52,1
18120,49,1
18121,50,1
18122,53,1
18123,54,1
18124,185,1
18125,186,1
18126,54,1
18127,51,1.2
18128,57,1
18129,58,1
18130,182,1
18132,2209,1
18133,183,1
18134,2208,1
18135,2390,3
18136,51,1
18137,2250,1
18138,912,1.2
18139,2283,3
18140,2283,8
18141,68,8
18142,2248,3
18143,2320,1.3
18144,2208,1
18145,2209,1
18146,2208,1
18147,2210,3.5
18148,2209,1
18149,2250,1
18150,2248,1
18151,2209,1
18153,2209,1
18154,2390,3
18155,2335,7
18156,43,0.4
18157,2208,1
18158,2208,1
18159,2209,1
18160,49,1
18161,50,1
18162,2369,1
18163,2210,2
18164,2417,1
18165,51,1.2
18166,2320,2
18167,1231,1
18168,2418,9
18169,2320,2
18170,2393,1
18171,2250,1
18172,2208,1
18173,50,1
18174,831,1
18175,182,1
18176,59,1
18177,53,1
18178,2266,4.7
18179,49,1
18180,2209,1
18181,51,1
18182,53,1
18183,59,1
18184,56,1
18185,56,1
18186,59,1
18187,2209,1
18188,2299,1
18189,2208,1
18190,49,3
18191,52,1
18192,51,1.2
18193,551,2
18194,2385,3
18195,2248,1
18196,2209,1
18197,2209,1
18198,2208,1
18199,2208,1
18200,2209,1
18201,2209,1
18202,2208,1
18203,2208,1
18204,182,1
18205,2209,1
18206,2209,1
18207,2208,1
18208,2208,1
18209,2320,2.3
18210,53,1
18211,2208,1
18212,2209,1
18213,2299,1
18214,2367,1.5
18215,2299,1
18216,2299,1
18217,2209,1
18218,2208,1
18219,2208,1
18220,2250,1
18221,2367,1
18222,2367,1
18223,1191,1.3
18224,2402,3.5
18227,2402,1.75
18228,2402,1
18229,2402,2
18231,2248,1
18232,49,1
18233,2209,1
18234,50,1
18235,49,1
18236,2465,2
18237,2320,2.5
18238,2266,1.5
18239,2209,4
18240,2248,1
18241,49,1
18242,51,1
18243,2208,1
18244,160,0.7
18245,591,0.7
18246,2248,1
18247,50,1.1
18248,50,1.1
18249,49,1.1
18250,49,1.1
18251,551,2.5
18252,50,1.1
18253,2208,1
18254,2248,1
18255,2248,1.2
18256,2250,1
18257,2250,1
18258,2208,1
18259,2209,1
18260,2209,1
18261,2091,1.75
18262,50,1.1
18263,49,1.1
18264,49,1.1
18265,50,1.1
18266,50,1.1
18267,49,1.1
18268,49,1.1
18269,172,0.25
18270,2353,1.75
18271,2423,1
18272,2386,1
18273,2397,1
18274,2210,3
18275,2482,1.85
18276,50,1
18277,2208,1
18278,2208,1
18279,2321,2
18280,51,1
18281,2367,1
18282,2367,1
18284,2367,1
