"Entry","MaleText","FemaleText","LanguageId","EmoteId1","EmoteId2","EmoteId3","EmoteDelay1","EmoteDelay2","EmoteDelay3"
"7614","I am Ulysses Rackmore, captain of the Gallant.  And this is the log of the last few days of my doomed ship.$B$BWe were sailing to Feathermoon Stronghold with a shipment of supplies when naga stormed the sides of the Gallant.  We drove them back but we knew they'd return.  Fearing the loss of my most precious belongings, I steered the Gallant to an island off the coast of Desolace, one with old, night elf ruins.  And there I left my treasure chest.","","0","0","0","0","0","0","0"
"7616","My chest is one of ingenious design, and requires two keys to unlock, one gold and one silver.  The first key, the silver key, I gave to my first mate, and I kept the gold.$B$BBut we were doomed to lose them.  My key was lost during the next naga attack, and my first mate's was lost a day later when drysnap makrura assailed us and pulled him into the deep.$B$BI am sure the naga and makrura have the keys.  I am glad the two are enemies and will not share them.","","0","0","0","0","0","0","0"
"7617","After the makrura attack, we could see that the Gallant would not survive another.  So I and the few surviving sailors abandoned my ship.$B$BWe are now ashore and will soon strike out for the town of Nijel's Point, but much danger lies between us and sanctuary, and I fear Desolace will consume us.$B$BI write this now in hopes that someone will know our plight, and some day avenge us against the watery fiends who were our ruin.","","0","0","0","0","0","0","0"
"7618","","The Shrine of Remulos is a sacred place for us in the Cenarion Circle here in Moonglade... so please conduct yourself in a manner befitting a visitor.$B$BA visitor who doesn't want my scimitar buried in them, that is.","0","1","25","0","0","0","0"
"7619","","May Cenarius watch over you, $g brother : sister;.$B$BI am Tajarri, and I am a sworn protector of this shrine.  It is my honor to serve Keeper Remulos as a warden of this sacred land.","0","2","1","0","0","0","0"
"7620","Before the Scourge came, I had a great business.  I bought and sold everything.  Everything!$B$BAnd my prices were INSANE!$B$BJust ask anyone.  Anyone who's not dead.","","0","0","0","0","0","0","0"
"7621","Hi $n!  Are you here to buy something?  Or maybe sell something?$B$BYou won't find better prices anywhere, or my name isn't Augustus the Touched!","","0","0","0","0","0","0","0"
"7624","This is a dangerous place, $n. Be careful around here.","","0","0","0","0","0","0","0"
"7630","Do not waste my time, $c.","Do not waste my time, $c.","0","0","0","0","0","0","0"
"7631","I don't train your kind $c.  Find your own trainer before you anger me.","I don't train your kind $c.  Find your own trainer before you anger me.","0","0","0","0","0","0","0"
"7632","Take it easy, mon. I only train da warriors.","Take it easy, mon. I only train da warriors.","0","0","0","0","0","0","0"
"7633","What kin I do for ya, mon?","What kin I do for ya, mon?","0","0","0","0","0","0","0"
"7634","Due to incompatibility on your class specification, I am unable to help you rectify any situation you have with lack of ability.","Due to incompatibility on your class specification, I am unable to help you rectify any situation you have with lack of ability.","0","0","0","0","0","0","0"
"7635","Excellent! You meet the required parameters and specifications. What can I do for you?","Excellent! You meet the required parameters and specifications. What can I do for you?","0","0","0","0","0","0","0"
"7637","Hegnar Rumbleshot, at your service!","","0","0","0","0","0","0","0"
"7638","While Theramore is reknown for it's exceptional training of warriors, I am afraid that I can not help you.","While Theramore is reknown for it's exceptional training of warriors, I am afraid that I can not help you.","0","0","0","0","0","0","0"
"7639","Come to train with the Theramore guard have you?","Come to train with the Theramore guard have you?","0","0","0","0","0","0","0"
"7641","What can I do for you my child?","What can I do for you my child?","0","0","0","0","0","0","0"
"7642","I cannot train a $c such as yourself.","I cannot train a $c such as yourself.","0","0","0","0","0","0","0"
"7644","I can not train you, young one.~","","0","2","0","0","0","0","0"
"7647","Do you prefer guns or bows?","Do you prefer guns or bows?","0","0","0","0","0","0","0"
"7648","I do not have the knowledge you seek.","I do not have the knowledge you seek.","0","0","0","0","0","0","0"
"7650","Wot kin I do fer ye?","Wot kin I do fer ye?","0","0","0","0","0","0","0"
"7651","I kinnae help ye with trainin'. Ye should look fer a $c trainer.","I kinnae help ye with trainin'. Ye should look fer a $c trainer.","0","0","0","0","0","0","0"
"7652","What?","What?","0","0","0","0","0","0","0"
"7653","Don't waste my time.","Don't waste my time.","0","0","0","0","0","0","0"
"7654","I can not train you.","","0","0","0","0","0","0","0"
"7656","Hey mon, you be needin' to head on over to da $c trainer.","Hey mon, you be needin' to head on over to da $c trainer.","0","0","0","0","0","0","0"
"7659","The spirits have guided you to me. How may I be of service?","The spirits have guided you to me. How may I be of service?","0","0","0","0","0","0","0"
"7660","May the spirits be with you.","May the spirits be with you.","0","0","0","0","0","0","0"
"7663","Da spirits be strong wit you, mon. What kin dis troll do for ya?","Da spirits be strong wit you, mon. What kin dis troll do for ya?","0","0","0","0","0","0","0"
"7664","May da spirits protect you mon.","May da spirits protect you mon.","0","0","0","0","0","0","0"
"7665","Where are you going?  Well if you're looking to get there quickly, then look no further!","","0","0","0","0","0","0","0"
"7666","I try to keep Sentinel Hill stocked, and that's not easy with all the action we see.","","0","0","0","0","0","0","0"
"7676","Good day, $gsir:ma'am;. I'd shake your hand, but as you see, I'm in the middle of something. May I be of assistance?","","0","0","0","0","0","0","0"
"7677","You've made a good start, but you still have a great deal to learn, $n.","","0","0","0","0","0","0","0"
"7678","You've already learned everything I can teach you, $n. Talk to the night elf Lilyssia Nightbreeze in the Mage Quarter of Stormwind if you want to continue your studies. I hear she's a good teacher.","","0","0","0","0","0","0","0"
"7679","","Shut inside this little house, I dream of joining the battles that rage outside the city walls. Still, duty compels me to share my knowledge with others who fight in my stead... for now.","0","0","0","0","0","0","0"
"7682","Ishnu-alah, $gbrother:sister;. Have you any tidings from abroad? My heart yearns for news of Teldrassil.","","0","0","0","0","0","0","0"
"7683","I am honored to share my knowledge with you, $n. See that you use it well.","","0","0","0","0","0","0","0"
"7684","You must choose a more experienced teacher, for you have surpassed my abilities. I advise you to speak with Lilyssia Nightbreeze here: she has much knowledge to offer.","","0","0","0","0","0","0","0"
"7686","","The druids say that it is only a matter of time until nature itself drives the Horde from Kalimdor. Yet corruption continues to spread throughout our lands, even here on Teldrassil.","0","0","0","0","0","0","0"
"7687","","Well done! Your understanding of potions is coming along nicely.","0","0","0","0","0","0","0"
"7689","","Elune-adore, my $gbrother:sister;. You are welcome here. Speak, and I will do what I can to aid you.","0","0","0","0","0","0","0"
"7690","","Is it not astonishing what one can create from the plants of the forest? Truly, Elune has blessed us with her bounty.","0","0","0","0","0","0","0"
"7691","","You are kind to seek me out, but your skills are beyond my own. Have a word with Sylvanna Forestmoon, just over there. She's been looking for another student.","0","0","0","0","0","0","0"
